train_loss,train_accuracy,valid_loss,valid_accuracy
1.903512608795166,0.32248,1.888060269355774,0.3386
1.6845271055984496,0.40726,1.6186951496124267,0.4248
1.5684858894729614,0.44672,1.65089093914032,0.4055
1.482791477546692,0.4753,1.4979292583465575,0.4592
1.4091025359725953,0.50154,1.4271893669128417,0.484
1.342225312271118,0.52378,1.4100090370178222,0.5011
1.284256858062744,0.54652,1.3552367454528809,0.5148
1.231388931427002,0.56606,1.2688098955154419,0.5485
1.1859356887817383,0.58146,1.1950301712036133,0.5738
1.149179952697754,0.59782,1.3343581289291382,0.5138
1.109735167274475,0.61222,1.2336771640777588,0.5625
1.0751718628311158,0.6232,1.2480511768341065,0.5572
1.0443456089019776,0.6335,1.272567052078247,0.5556
1.0146515390777588,0.64684,1.1799695959091188,0.5822
0.985448257522583,0.65594,1.1400271532058717,0.5973
0.9549738720703125,0.6691,1.0877333253860473,0.6142
0.92564653465271,0.6764,1.2891873470306396,0.5455
0.9005850303268432,0.68742,1.103930969429016,0.6063
0.8731668761062622,0.69788,1.1025790914535523,0.6092
0.8469126299476624,0.7067,1.0545609270095826,0.6308
0.8224764652252198,0.71574,1.1085826761245727,0.6006
0.793953948135376,0.72766,1.053293278694153,0.6317
0.7661296894836426,0.7384,1.1001837677001953,0.6125
0.74172868516922,0.74802,1.1850009040832519,0.5963
0.7152693073272705,0.75688,1.162943243598938,0.6002
0.6934118412780762,0.76646,1.032461098098755,0.645
0.666947752456665,0.77672,1.307344540977478,0.579
0.6416652703666686,0.78554,1.1215345462799071,0.6139
0.6163911224079132,0.79582,1.0656310228347778,0.6455
0.592211466217041,0.8029,1.179296263885498,0.6126
0.570991831626892,0.81236,1.1379409648895265,0.6215
0.5460623653030395,0.81872,1.0558405679702758,0.6441
0.5236373310470581,0.82802,1.1636279033660888,0.6273
0.4997609810829163,0.83946,1.0927932796478272,0.6438
0.4801068085479736,0.84674,1.1044310777664184,0.647
0.4581378951644898,0.85392,1.1498561353683472,0.6335
0.436033458108902,0.86266,1.1555816440582276,0.6346
0.41771073804855346,0.86996,1.3102956705093385,0.5953
0.39426645835876467,0.8793,1.0691957958221436,0.6545
0.3761024387788773,0.88692,1.0806615440368652,0.6619
0.359205597858429,0.89252,1.2221933715820312,0.6174
0.3403008297157288,0.90002,1.1380775772094727,0.6497
0.31821703236579896,0.90728,1.1948299980163575,0.6502
0.30546131667137144,0.91186,1.193202314376831,0.643
0.290809011092186,0.91664,1.127669892692566,0.6607
0.27242055206298826,0.924,1.2783971769332885,0.6332
0.2577190514183044,0.92884,1.2524434951782226,0.6419
0.2423301734495163,0.93474,1.2285085414886474,0.6501
0.23415452462673186,0.93614,1.2463961225509643,0.6463
0.21487588855743409,0.94362,1.2054794075012207,0.6591
0.20535002375602723,0.94664,1.2816806831359864,0.6584
0.1908931222629547,0.95104,1.2623057706832885,0.6533
0.18125465080738068,0.95324,1.271218158531189,0.6569
0.1697598843240738,0.95974,1.2781660705566407,0.66
0.1575918895292282,0.96148,1.2637132431030274,0.6549
0.15104724539279937,0.96474,1.4477726568222047,0.6349
0.1439387297642231,0.96588,1.2727541656494141,0.6599
0.1343283098077774,0.96852,1.335554515838623,0.6542
0.12417446057796479,0.97206,1.3335578674316406,0.6575
0.11478263587236405,0.9761,1.3241655736923217,0.6645
0.11043975595712661,0.97648,1.3426466451644898,0.6636
0.10221805422306061,0.97986,1.3824772943496704,0.66
0.09579104588508607,0.98112,1.3546236392974853,0.6653
0.0940879860651493,0.98088,1.3792320009231567,0.6609
0.08464904223561287,0.98374,1.3787398012161254,0.6644
0.08107016853809357,0.98558,1.4208996963500977,0.6607
0.07369405886173248,0.98712,1.4340109483718873,0.6577
0.07105690000772476,0.98744,1.4312610914230346,0.6647
0.06156029860973358,0.99086,1.4794138736724853,0.6516
0.061485594371557234,0.99048,1.4063745485305785,0.6691
0.057261147285699844,0.9922,1.4282519536972045,0.665
0.05370707835793495,0.9917,1.4688659858703614,0.6595
0.05140053868293762,0.99198,1.4943260173797608,0.6641
0.04776822442531586,0.99368,1.4851781753540039,0.6592
0.04344832989692688,0.99498,1.4801259065628052,0.6661
0.04302524497389793,0.99486,2.028997240829468,0.5988
0.041162252389192584,0.99522,1.498391828918457,0.6655
0.03789760212808847,0.99598,1.5616678453445434,0.6594
0.03564231693506241,0.99612,1.5009211252212524,0.6693
0.032210600264072416,0.99746,1.5099942966461182,0.6692
0.030351308710575103,0.99738,1.5285235229492187,0.6623
0.028844018239974976,0.99794,1.5408474134445191,0.6639
0.028091094164848326,0.99786,1.614052057647705,0.6582
0.02788894547909498,0.9974,1.5577782791137695,0.6638
0.024662269877791406,0.99832,1.566324662590027,0.6658
0.023879921380877495,0.9987,1.565148459625244,0.6658
0.02290622270822525,0.99854,1.5661356262207031,0.6665
0.02251592423439026,0.99866,1.618876025390625,0.6606
0.019974578235447408,0.999,1.5732341222763062,0.6694
0.01977474785089493,0.99916,1.5963620126724243,0.6666
0.018918430510759355,0.99888,1.5971823837280272,0.6623
0.018070342015028,0.99932,1.6197823740005493,0.6661
0.017859378027915953,0.999,1.6008179628372192,0.6694
0.017502924974560737,0.99902,1.622392381286621,0.6652
0.016346534017324447,0.99942,1.6351321342468261,0.6644
0.015537669388651847,0.9994,1.7095597078323364,0.6514
0.014842983694672584,0.9996,1.6373760013580323,0.6679
0.014213586932420731,0.99978,1.6471666395187379,0.6687
0.013668673650920391,0.99974,1.6486721654891967,0.663
0.013849006671011448,0.99954,1.6451178495407104,0.668
